UCACCSD,bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,sneed,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness,shell_prot_ratio,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_vol,meat_cavity_area,meat_cavity_vol,meat_arc_height,meat_cavity_height,meat_sphericity,meat_ratio_cavity_area,meat_ratio_cavity_vol,rho_mvs,rho_vvs,rho_vvm,meat_ratio_feret,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,TipShrivel,MinorShrivel,MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,Blank
95-011-16,SelectC_R1_T11,004,41.127808927064365,35.744139440057204,34.86696476128875,23448.329018369543,4.736127889153461,1.1795637850509648,6653.240120339999,0.5954685921179657,4162.680182406109,24530.9416826974,0.6256620995355546,0.955867464105894,0.9031972654211602,0.9386332955326052,6698.324836382751,9231.171151686856,4559.100018638814,2959.733011661117,0.2856632057292973,0.3936814066561037,0.19443176590823133,0.12622362170636756,1.6793496974260138,1.0772126286016774,0.0840225624842594,383.067266188068,34.931290193032105,30.596517925000118,26.92075481835498,8324.946530999998,14820.36314657826,3030.19939328654,0.3639902529106755,0.6228707799119051,264.00691284339723,368.2695253132669,11.189202063834102,20.46593160044833,0.25562728479155217,0.0317127457648289,0.024848886742582503,0.8679655148155958,0.6584678418448798,0.7586336445460913,1.2975598354773998,7.0,6.0,5.0,6.0,6.0,1.5,5.0,6.0,20.0,0.0,0.0,5.0,5.0,51.11552905,0.0
95-011-16,SelectC_R1_T11,005,36.68750518967745,33.40510742944397,31.25576185473384,18359.409033425887,4.457856067569552,1.1737837445840709,5539.007293379998,0.6076096359364846,3514.611100607451,19139.888132483047,0.6345200348098429,0.9592223792712468,0.9188307773421596,0.9272063029910832,6819.759274283503,5652.76639442427,3554.8647724096645,2332.018592308449,0.3714585399708222,0.3078947903024881,0.1936263180333056,0.12702035169338408,1.6457935175085556,0.9398091939953771,0.06631107601534293,235.72690814752198,29.4473700775954,28.160046452726522,24.12777459603877,6190.094039579999,10475.358482001338,2402.338347038228,0.38809399852045345,0.5396251024856856,207.10819771587398,268.1211861706484,9.638928944318014,16.1699400142166,0.2479101090882925,0.03345800506286434,0.025595418680070155,0.8738677668197748,0.6727392792879354,0.7698410501353119,1.220476010349914,7.0,6.0,5.0,6.0,6.0,1.5,5.0,6.0,20.0,0.0,0.0,5.0,5.0,51.11552905,0.0
95-011-16,SelectC_R1_T11,006,39.43920263671228,36.538042218486844,33.85580955479648,23019.62993950207,4.525528095545532,1.1649168386559754,6473.007418679998,0.6045658034549953,4092.783756716663,23962.012440271847,0.6322847313453689,0.9606718132244204,0.9264900112725958,0.9265403465912008,7036.567882291133,8869.444088346863,4182.1310151463595,2931.4869537177174,0.3056768462735478,0.3852991603973072,0.18167672660843914,0.1273472667207059,1.6540796622719354,0.9971448751631372,0.08852532133451671,370.22449197888,33.473547103514136,31.693483854358405,26.958592865802,8220.825651059999,14444.291443682949,2975.0849889667247,0.36189613005393384,0.6140449410708766,236.6708658692681,345.27699345768275,10.521215005508944,19.803317773055387,0.2520574976193883,0.02878918443413912,0.02390404505502316,0.8701589099683082,0.6674336901140668,0.7670250599840152,1.2416652185870058,7.0,6.0,5.0,6.0,6.0,1.5,5.0,6.0,20.0,0.0,0.0,5.0,5.0,51.11552905,0.0
95-011-16,SelectC_R1_T11,007,38.95480044453691,37.232581635220214,34.10701945131001,23308.753265545078,4.862878083268696,1.1421344072632154,6685.408483379999,0.5902493798864038,4137.095353289847,24460.117461625567,0.6188246183572345,0.952928917946252,0.9423559647572769,0.9291114263998514,7929.839408105142,7896.7705325283705,4539.2154059903305,2942.9279189212325,0.34020864684457425,0.3387899147828448,0.19474295146880224,0.1262584869037787,1.694199153910936,1.0206887270379694,0.0748308342939466,339.673275870192,31.34574454390789,31.02300259695209,26.558726931586104,7728.610523039999,13777.86236225439,2876.234618915717,0.37215416798935397,0.5731491812664813,226.9481679938716,303.437198094891,9.852416202990069,17.587686962085925,0.2481317745151288,0.02936467911241088,0.022023532396882026,0.8587275000117432,0.6545805574663829,0.7622680739319881,1.180242736206931,7.0,6.0,5.0,6.0,6.0,1.5,5.0,6.0,20.0,0.0,0.0,5.0,5.0,51.11552905,0.0
95-011-16,SelectD_R1_T3,001,35.067403018108934,32.130206850391424,30.36453382129436,15732.47492421412,4.644477903329112,1.154880335871203,5065.952619419999,0.5993599226715011,3173.504096749968,16418.753638652837,0.6264377768920593,0.9582015340785012,0.925744150902436,0.9353454470278952,5394.412032738497,5022.38040519491,3328.2264487886364,1987.4560374920786,0.3428838792830914,0.31923651106316897,0.21155135888162807,0.12632825077211154,1.6684465580260075,1.1305040037271672,0.066720854441451,222.062112437814,27.001695285237822,26.284902449914142,22.762620357036468,5534.37560214,8984.811016484035,2172.2975944567684,0.3925099687156754,0.5589856476647724,176.30745702939342,254.83552495447697,9.162737439134757,15.607503826120373,0.2562645682074543,0.03185679283517004,0.02836292544016135,0.8390167202499159,0.6168160671441061,0.7351654052381417,1.186229654657969,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
95-011-16,SelectD_R1_T3,002,40.405991644005425,36.360881732631796,33.56443598043589,23273.029435419816,4.601822603867845,1.2038334762293446,6556.861769039999,0.6012060962102262,4129.2369406729995,24362.29172899229,0.6297581199851294,0.9552890054150284,0.9075573398046431,0.9152916712942608,8279.867094163532,7904.7476390472475,4168.747368279647,2919.6673339293898,0.3557709200316737,0.3396527152162155,0.17912353782078427,0.1254528269313265,1.6633231204800123,0.9347087232818936,0.07142773233626792,297.76417119900003,32.80562147553404,29.874541595500855,28.399835843010603,7732.136138759999,13913.09080190391,2911.418577062048,0.37653483136019267,0.5681518040524494,260.429051410214,426.7569589314506,10.67249947902759,18.60959468810372,0.24818563382979725,0.03368138464411194,0.030673052092282167,0.8401989974894003,0.6201833947550291,0.7381386988180181,1.1551341936227328,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
95-011-16,SelectD_R1_T3,003,36.04375261904482,33.816279068954394,31.56886598800283,18528.465188180966,4.450320661979197,1.1417499961114408,5569.816105259999,0.6079523830197969,3533.055290248745,19264.677700692755,0.6343217125090025,0.9617843327591556,0.9366448148152836,0.935091367979174,6061.309331200793,6795.681477491411,3312.8424038555004,2358.622793478204,0.327134993084436,0.3667698003300498,0.17879745409073136,0.1272972569245905,1.6448656637101078,0.988133650258943,0.07372127330145542,244.22696025928195,30.66312389902153,28.724129840284963,23.98161349106273,6515.003723579999,10816.356611672943,2451.823189978121,0.3763348869785208,0.6282782383633277,193.22657414968086,235.88802095658954,8.839819502420621,17.109552403582388,0.2663124475659657,0.02965870509794624,0.021808454494004075,0.8478064655196735,0.6205928764720396,0.7319982822867946,1.2786097111626293,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
95-011-16,SelectD_R1_T3,004,41.321222832630646,33.26192498781059,32.1544693752737,20230.365822738684,4.6873100252425255,1.2850848928766974,6008.893521839998,0.5975287051874905,3791.746445313996,21135.89567130494,0.6310224056280024,0.957156779033706,0.8556197462478687,0.909467916655156,6447.07921169456,7036.4721255312315,3967.537929980823,2779.27655553207,0.3186832738559835,0.3478173448362621,0.19611795282126626,0.1373814284864882,1.6735597659466812,0.9714682139314872,0.10102968535047137,400.83910868202287,34.25839732034205,27.5999844922604,23.265956210970177,6867.311819939999,11886.815236295215,2657.9766162364645,0.38704760842790564,0.5919560442098956,225.2619015165154,291.62574704210726,11.179416943374882,20.481313501193352,0.258583417729542,0.032802049393249134,0.02453354756887756,0.8425981441274405,0.6061494599968197,0.7193814325624022,1.4724689159428919,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
95-011-16,SelectD_R1_T3,005,40.49574141894614,33.850898559102376,32.76385537724245,19988.4855589652,4.681669465388774,1.2359882850378532,5958.509477579999,0.5977685800002862,3746.8220868753215,20869.058310081018,0.6288186837620108,0.9578048641183556,0.8777728910901587,0.9217294875975056,6277.822798510097,7185.405806097254,4118.854161161916,2406.402793195929,0.3140719580776033,0.35947724928437463,0.2060613421167636,0.1203894505212584,1.6728881936208846,1.2719085933334393,0.06532948393652488,269.082616758516,32.95074280899639,27.42560258246799,24.488317628219708,7177.727305979999,11647.087896386129,2605.2182806137466,0.3629586594134406,0.6169272413859562,242.4191581155408,324.78021802686663,11.346401928222981,19.94822839430711,0.2508792273446847,0.03377380440652482,0.027885100629114326,0.8234761378907731,0.6082303904055647,0.7386132547367645,1.3455698880279467,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
95-011-16,SelectD_R1_T3,006,40.60625499500674,35.411099300235854,33.739759274547524,22179.72641062741,4.572663143955629,1.2035134769215483,6336.430135199998,0.6024813350053396,4010.463304678964,23171.11567618046,0.6329215692602882,0.9572144354459295,0.8981837039836958,0.9250897540039809,7008.676867676681,8113.615431910755,4243.519405907,2813.9147051329705,0.3159947394264735,0.36581224140001656,0.19132424482358446,0.12686877434992544,1.6598024567701126,0.9872331664977494,0.08504295516623753,360.881430583608,32.751521110255716,28.82110755201097,25.627706922756392,7481.218298399997,13309.484495029863,2822.4291313654594,0.37726865047756863,0.6096115469341137,253.47367671795698,367.7458031830555,10.064781762611117,20.071499604623032,0.2610085555333721,0.033881336783364184,0.02763035663179758,0.8442704629420656,0.6114467026507949,0.7242308353653168,1.2779731409045285,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
95-011-16,SelectD_R1_T3,007,40.61407018098771,35.21604098921369,34.64560707041346,22352.20226227375,4.736464665045457,1.1722718582602405,6444.399236219999,0.59545447862238,4046.2717044720216,23444.68406718226,0.6278741518263519,0.9534017263027332,0.904368080209592,0.9432491774824422,7520.415421688432,7662.895796229893,4503.313616955119,2665.5664962633296,0.3364507592337538,0.3428250919670407,0.2014706901858996,0.11925296957259092,1.6793895014671156,1.0121701131566954,0.08082205746421109,363.9670719289109,32.90429136439617,29.216109631205192,25.927293528745214,7372.707681239999,13057.71716361099,2796.8576897845314,0.37935285253492296,0.586848045505589,261.2366824190959,440.419883859013,11.396281093174247,19.293883576237885,0.2549484578865131,0.035432936407314486,0.03372870451554634,0.8270395418934781,0.6152728001045292,0.7439460496603146,1.2690985786046531,7.0,5.0,4.0,6.0,6.0,1.5,5.0,7.0,0.0,0.0,0.0,5.0,5.0,54.07403163,0.0
03-001-3395,SelectD_R7_T1,001,42.9613910774998,34.18054815552441,34.82760300499436,23314.09247008914,5.509210510694427,1.2568959070528012,6970.430318939999,0.5662004508859524,4240.881267000041,25045.75509266597,0.6084102520151089,0.9308600353165672,0.8640031238570393,0.9208425425163776,10745.242059603148,7067.137025464459,2758.0251135162325,2743.6882715053016,0.4608904281129011,0.3031272623856689,0.11829862633746717,0.1176836831639628,1.7661589609038058,0.6661891876001994,0.04793533391663907,132.20685476687694,33.13027403800498,30.314468178224512,25.80420823187059,7225.115729039999,13894.431861207328,2930.7080726016284,0.4056278380181782,0.5086308742997697,278.1129622127533,467.22383800654967,10.778117179531147,18.246021476409968,0.24649133556507455,0.038492526990942216,0.03362669612357588,0.9130302368079082,0.6147874645094772,0.6733484168704721,1.2839097305487566,7.0,5.0,5.0,3.0,5.0,1.1,5.0,5.0,0.0,0.0,0.0,4.0,4.0,62.86864308,0.0
03-001-3395,SelectD_R7_T1,002,40.941925434011715,35.129555471257966,34.68882760202568,23585.036440851756,5.238234074239832,1.180262587820088,6907.222711619998,0.5758000517475889,4224.459391034698,25039.845865765605,0.6116002867444686,0.9419002244377688,0.8991702238971132,0.9422788478469012,10116.97190124667,7779.831852642696,3079.654142959053,2608.578544003344,0.4289572300055052,0.3298630414311003,0.13057661160212447,0.11060311696127006,1.7367139807732528,0.7342104227080402,0.048477796012583285,149.29484533167602,32.539742862821754,29.09474637869668,26.291471020150343,8013.551707259999,14092.483877028037,2937.8902428014626,0.36661524753622493,0.5520554020519045,429.7218309725572,477.53120172855705,0.09771694553399968,28.3706740389886,0.23694045675860725,0.05362439111527092,0.03388552407762368,0.8445053418625771,0.5956752272085827,0.7053540074652537,1.2376539463266472,7.0,5.0,5.0,3.0,5.0,1.1,5.0,5.0,0.0,0.0,0.0,4.0,4.0,62.86864308,0.0
03-001-3395,SelectD_R7_T1,003,40.238231298535155,34.624816945848245,36.111014731552785,24051.996248113643,4.943132177402748,1.162121127209598,6864.131852819999,0.5870376089592472,4242.154281651143,25429.11545907336,0.6180175982354321,0.9458447851567584,0.9174515477634996,0.9379192849336764,10352.753027833587,7716.6398242811765,3252.3512408177667,2730.2521551811105,0.43043217373882375,0.3208315744222844,0.13522167587535872,0.11351457596353315,1.7034683719376849,0.7496538170799387,0.04073969858325985,132.49980923780694,31.41068475904116,28.69549684294155,27.524625691297665,7493.546431799999,14634.80986564901,3002.25468450294,0.4006453702298311,0.5272798140270863,296.76221726169337,499.9447636348447,10.973302283188557,16.64716476782532,0.2520087045142889,0.039602372516481375,0.03416134327842008,0.8390859123964702,0.5901786434875,0.7033590181509795,1.1411848106974305,7.0,5.0,5.0,3.0,5.0,1.1,5.0,5.0,0.0,0.0,0.0,4.0,4.0,62.86864308,0.0
03-001-3395,SelectD_R7_T1,004,40.92606892925305,34.0668854011466,33.80176629756871,22461.045342115744,4.856058909082413,1.2107671702409462,6519.266722979999,0.5905255387237207,4053.1180416763427,23544.01946270617,0.62171379296223,0.9540021565856304,0.8825864464470619,0.9357979931939532,8952.058123640081,8080.5671068715,2772.082118420604,2656.3379931835557,0.3985592828511175,0.3597591734397141,0.123417324358577,0.11826421935059142,1.693406862912754,0.6824123489250669,0.027714422174818558,76.82665413317397,33.68189441928143,29.66883383825634,25.90307033715944,7750.248125399999,14577.34917815194,3013.331320686305,0.3888044965696867,0.5543234924345775,273.76324493252923,495.7507510900341,11.362160579877715,16.849392373123386,0.25126369686322164,0.03532315875608176,0.03400829225062738,0.8585278664507443,0.5957391192864687,0.6939077257321008,1.3003050982324214,7.0,5.0,5.0,3.0,5.0,1.1,5.0,5.0,0.0,0.0,0.0,4.0,4.0,62.86864308,0.0
03-001-3395,SelectD_R7_T1,006,40.34717870334667,34.74657461214062,34.721419035867946,22748.878793995693,4.923981054196187,1.162025626362425,6605.356267619999,0.5877976907973835,4101.4796688484,24084.110981180907,0.6209323922396423,0.944559623220946,0.9049565058918476,0.9509476021111628,9183.349613648625,7915.827002239627,2860.932585980798,2788.7695921266386,0.40368361433586203,0.3479655887185491,0.1257614765056425,0.12258932043994634,1.7012656151191048,0.7252357572798631,0.029178150171150257,83.47672062328499,31.86148472897041,29.90882543402171,27.100973262521855,7155.0181929599985,14857.254786503665,3031.5094218898107,0.4236899669762669,0.5327920343286006,290.9772202811636,571.562908849266,10.684281665870957,17.389336733483507,0.2684546380684333,0.040667572385415234,0.03847029057941942,0.8692635892025724,0.5916028804740947,0.6805793867620838,1.1756583212098846,7.0,5.0,5.0,3.0,5.0,1.1,5.0,5.0,0.0,0.0,0.0,4.0,4.0,62.86864308,0.0
03-001-3395,SelectD_R7_T1,007,42.87850039644917,34.56628033660871,33.95105329651908,22668.577350040905,4.900822695884021,1.2629505194422173,6579.455665859999,0.5887220964255964,4091.899486500489,23920.089708116488,0.6219206716040145,0.9476794454641646,0.8610114123848133,0.9196122678561732,10028.742759512137,7469.110786164489,2639.334390996204,2531.3894133680787,0.4424072408537821,0.32949181904223074,0.11643140856351275,0.1116695315404745,1.6985943046327998,0.6427386417103922,0.05285129440734652,139.49223893797495,31.45320538575603,30.100768723102387,25.63599550377381,6920.576269199999,13473.815192144884,2847.42957891677,0.41144399948155264,0.5543426772336105,244.51797123825105,411.2913405640597,12.751299480711902,15.183833547729222,0.26700606889166395,0.035332024635936383,0.030525232437790813,0.8794737751424232,0.5994788547922892,0.681633576504551,1.2269157006649452,7.0,5.0,5.0,3.0,5.0,1.1,5.0,5.0,0.0,0.0,0.0,4.0,4.0,62.86864308,0.0
,SelectD_R9_T1,001,44.11884238174439,34.634928874770196,33.576501510712426,23856.83216580747,4.520892839863537,1.3139797297722775,6626.751915959999,0.6047723526171986,4182.185593417705,24688.170274371278,0.6311064072498697,0.9663264592181292,0.8422360800555272,0.9036026427838224,7616.625167905676,9288.614276490482,3972.647143402937,2978.9455780083777,0.3192638953474349,0.3893481838633748,0.16652031232783235,0.12486760846135796,1.6535147409970437,0.9786814643207612,0.05950841890626751,236.40595037640892,35.402964720171354,28.847366429219147,26.14120857111083,8395.527975119998,14973.51617314235,3051.7920944611046,0.36350210534763716,0.6203362102183624,267.4577755071457,414.6575232668634,12.438879496276426,20.240188502240468,0.2545286830329548,0.0318571716156211,0.02769272884685729,0.8440301729338828,0.582722405488902,0.6904047084754511,1.354297167396303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectD_R9_T1,002,42.58210495013431,34.3362583209356,33.716879994250604,22227.738150449004,4.386488993355745,1.2629313553743822,6258.2559434999985,0.6108871436643186,3971.284550693728,22982.037322199525,0.634567295832382,0.9671787509011696,0.8610903031281183,0.9195419686612714,6576.096797937611,9615.404988812896,3250.2786972473064,2785.9524195054414,0.2958509207471824,0.4325858494341973,0.14622624556973424,0.1253367481949199,1.6369635707205163,0.8970260874304872,0.035816212829081415,116.412673574439,34.18681159338064,29.54881017198441,26.38509105105541,8491.88328318,14461.038091277149,2951.2736700586906,0.3475405362558766,0.6649180320334594,255.44474211277,375.92764131360116,12.080024516980348,19.745673852921406,0.2575086539520481,0.03008104722997468,0.02599589593366465,0.8591196184850154,0.5810254082060917,0.6763032710516851,1.2956867015250704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectD_R9_T1,003,40.43308748055628,34.456239802857326,32.45170347174712,20127.594770863565,4.499040190415502,1.2459465345404086,5907.249790199999,0.6057499343465519,3728.2882086374943,20912.056228869344,0.6311377275466911,0.9624875980907692,0.8810702214255459,0.910940624485174,6144.328693053045,7986.449580271271,3523.2724748154774,2473.5440227237737,0.30526889889235503,0.3967910558211529,0.17504687047434594,0.1228931748121461,1.6508462375299182,1.014911718576861,0.04448253275488522,156.72408326536498,32.424183854641875,29.819920913080324,26.32766711550448,7992.421056179997,13015.224336225325,2754.3752973485657,0.34462339733950753,0.6136236590284928,237.32006174697662,319.9305197164041,10.029101912997337,18.88013006619776,0.2417547070383528,0.029693138046508836,0.024581252804528327,0.8257458674726607,0.5710322425226922,0.6915350896885941,1.2315631199828994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectD_R9_T1,004,40.53653872003337,33.95164228394758,32.51357480117862,21060.56512545242,4.70338455115634,1.2467573611304013,6179.229151919999,0.596847213413326,3849.71204989716,21827.22136455913,0.6230084619375191,0.9648761412961372,0.8758116694128766,0.915814112120631,7521.355062222803,7503.741502592245,3720.558509431236,2314.8479623481185,0.35712978343268603,0.35629345451531663,0.17665995604908113,0.10991385789313624,1.6754706690864356,0.9377934545241154,0.04250448834180188,145.56645313224297,32.74454974693945,27.670506686115214,24.494233656104683,7703.3896968599975,13071.754419594548,2794.6757192419946,0.388193700261647,0.5704820067924385,237.4647881612704,323.25354079455906,11.792674394060786,18.69348066406447,0.25527424959089995,0.033573602474579224,0.02472916262181321,0.8621434938496869,0.5941276447343682,0.6891284907590489,1.3368268714452531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectD_R9_T1,005,44.11288901503602,35.46351810574424,34.71668703810609,24529.651079791864,4.5299340200428375,1.2706537627457477,6755.264065439998,0.6043697347173679,4262.9279663340885,25484.52838024394,0.6310527501276036,0.962531097840825,0.8584790401264754,0.9167334470064656,9166.94678674942,8229.491605282463,4098.0456488163045,3035.1666016981976,0.3737088129354347,0.3354915884662592,0.1670649792565691,0.12373460151655576,1.6546162763554788,1.0113962207640042,0.037324855688193034,152.958962445696,34.2985211989918,29.600551102780894,26.66710744029106,8488.081148579999,14841.913445878952,3021.564081134313,0.35597728488255576,0.5544764585301828,280.95728689784767,510.92526958646727,11.226843275345663,18.720362715161592,0.2322326471662849,0.033100212165720164,0.034424487883557384,0.8216068247774975,0.5634681650305977,0.6858124202938464,1.2861732857899135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectD_R9_T1,006,41.67620493759641,34.77056652418004,33.61863447001386,22320.34368218285,4.500639407252434,1.2396757213553544,6329.597814539999,0.60567817859747,3974.276624273348,23028.71356857977,0.6278877016710069,0.9692397109249118,0.8763383859371495,0.9204921069740846,7579.885179287222,8061.299010348407,3800.9578963733184,2878.201596173903,0.33959536139839297,0.36116374931911627,0.1702911904267595,0.1289496988557313,1.6510418161599214,0.9691992323773244,0.0844461398135802,320.9762219426729,33.34362426758937,29.59835457005132,26.64647219709051,8239.905453779998,14058.643408929292,2910.8093524674186,0.3532576154902488,0.5734051839758811,265.24365136665057,487.23098510636436,11.68195044410038,18.588030737427765,0.23595648403381395,0.032190132866751764,0.034657041290122016,0.8333246204088506,0.570822078476617,0.6849936561295369,1.2513335356726927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectF_R25_T25,001,49.10674239707676,38.392158768582114,38.290237856312494,32001.382278112003,5.001939447819133,1.2824872642827176,8336.352934800001,0.5847279541253487,5209.441643410195,33916.86566928164,0.624906560957064,0.9435241625848558,0.8479093979849873,0.9195968819732556,10897.002532190905,11478.056737497569,5476.820562656585,4149.404065534166,0.34051662011000483,0.3586737797057042,0.17114324984650955,0.12966327608830308,1.7101970120375485,1.0110077288422743,0.050198096175441694,274.925965339872,39.76621462941585,32.66369920462789,28.725417056482826,10295.281810439998,19878.0923710259,3702.9040861369904,0.3596700075156793,0.5774224469460594,287.6068800583446,535.4802677650168,17.554455106679065,19.146354705450968,0.2390148018268543,0.027935794799390044,0.026938212066341297,0.8532062218382634,0.5928395509418111,0.6948373508863038,1.38435638902034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectF_R25_T25,002,45.308776611648256,36.631185224962344,37.33840216634525,28039.082986215082,4.712702655472175,1.2368908167561166,7483.130887319999,0.5964535854902921,4702.282951086602,29366.732826674845,0.6283844318498448,0.95479068617215,0.8734016526600153,0.9256666676785535,8151.1861869393115,10831.130626288596,5326.862853178745,3729.7935711931946,0.2907080160555428,0.3862869064446056,0.18997992394393226,0.13302123942594274,1.6765763914018352,1.0673890325978228,0.08968294084746216,477.728726164173,37.14363048333289,30.401101656632967,27.695299777613016,9236.122327079998,17030.051530747965,3321.255936116207,0.35959419099272827,0.636001048307626,240.90618245621968,458.57464311381483,16.84290751646626,16.996555711119267,0.2563167438177403,0.02608304371953703,0.026927378480672986,0.8393105483307144,0.6022323001976998,0.7175321475411763,1.3411528592067186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectF_R25_T25,003,42.98710593914671,34.765213458685544,35.279378630924136,25006.654415706376,4.559367076694758,1.236497684394544,6857.345618639999,0.6030664204581764,4368.602480862567,26222.929889371826,0.637069024053214,0.9536178650213144,0.8722945065616728,0.9271362357737912,7312.13878471253,10261.067460587556,4526.2969883132755,2907.1494331110985,0.2924077192877054,0.4103334772420698,0.18100370057780954,0.11625503295175516,1.6581921428161357,0.9972151939754332,0.06407969440034066,290.043727776297,35.12183974707815,29.45796999590065,26.80934416229153,8621.881721639998,15873.226648754375,3173.312274598253,0.36805332954563497,0.6464386660410205,219.21233337961274,372.08512761386015,15.680020547744606,16.46967231833055,0.264856371914469,0.02542511489451465,0.023441051768958318,0.8485541403337415,0.578134878905713,0.6813176100682616,1.3100596394475956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectF_R25_T25,004,44.83635094181199,37.380142513215326,36.781595841612045,28105.300753291274,4.726905709242538,1.2189887337918976,7502.429600819999,0.5958555930708666,4746.680280873718,29675.428280597236,0.6326857476083368,0.9470899792090764,0.8810563124021903,0.9311006742666008,8691.623347965227,11382.302163823962,4716.065898654067,3315.278298419009,0.30925210245072343,0.40498773749969696,0.16779987305781774,0.11795918241617726,1.6782589802443415,1.013264946426888,0.05470860258260496,258.0093750028409,36.853346127319476,33.02826280146876,27.398457455895358,9389.30226498,18137.247301893116,3475.0924822018096,0.37011189800152977,0.6275650309204256,277.72183430780126,463.2785030796225,15.346338327292194,18.100417865424077,0.26061788212072834,0.02957853805001482,0.02554293357577292,0.8456841185269741,0.5889707425481335,0.6964429503228842,1.345088357132664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,SelectF_R25_T25,005,43.440576941721574,34.3420444996418,34.16800843454078,23805.178608391285,4.7173492700033455,1.2713815914950153,6711.677776979999,0.5962576844863859,4239.0586323784455,24996.145220618608,0.6315944795380003,0.9523539889164618,0.8535288680025982,0.921522337077656,5534.0651780127455,10744.600183239976,4554.629620861518,2971.8836262770487,0.2324731634679689,0.4513555793886177,0.1913293613876108,0.12484189575580268,1.67712723209831,1.0466013276333077,0.06218577925592528,283.233192195393,36.0892557335366,29.223734665354694,25.978712787485307,9347.801389739998,15650.352134216548,3141.597497096313,0.3360787597118272,0.68654047468676,189.9755354313839,245.58490443576764,16.25642150159306,17.27455100585095,0.25190385925257897,0.02032301794942906,0.015691973083394237,0.8454551165026246,0.5973269363726122,0.7065152539895451,1.3891856778570582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
